annotation_id,annotated_text,annotation,page,title,onb_barcode,onb_id,iiif_manifest,viewer_link
7a847ae9-af46-4a79-a520-c2db1ec1558b,"Das 11. Bach. 139 126 129 1 Wobnung zu Conftantin. 121,112 ift erobert worden. 137 Das XXXVII . Capitel. Das XLVI. Capftel . Don dem alten Rennplas Bippos Das Tardid Reid iſt mit Broders dromo/ lampt etlichen Wundere mordb fledr. ſeulen zu Conſtantin. 122.123. 124, Das Türdid Reich ift ein zerråt. Das XXXVIII. Capitel. tong der Regiment. 140 Don des Tården Lufigárie Sconce Was der Game Cård beiß. 140 und Eißbandel. 125.127 Tård wita aud aber feine eigene Was din fod is gile. Reidsfi& nb. 140 Das XXXIX. Capitel. Warumb das Tård Acid for Donden dnen Waffergebewen zu Cård made die Cbriften einig. 149 lang beftebt. 140 Conftantinopel. 127.128 Das XL. Capitel. Obn Brieg werde die Leur fider, 141 Gert rempæirt die Keid dur eins Don felaamen Tbiatn aida. ander. 142 Das XLI. Capitel. Wober das dadoſpiel fein Hilamen. Dom Bauffbauß Befanten zo Cono bar. 143 ftantinopel. 129 Sultan Murats Leibsgeftalt. 143 Das XLII. Capitel. cs Tardiſchen Bepfers Tittel. 143 Von der Beylerin Soloisaldas 130 Sultan Murate Lob. 144 Das XLIII. Capitel Sultan Murate Dniob. 145 Donden ſieben Tbůrnen Palatio Cone r left drey Bnabê omb cin fokoro ftantini und andern alten eben: ding rabeln. 145 en zo Conftantinopd. 130 Wann und wie Sultan Murat gum Das XLIV. Capitel Beyfer fey er meblet worden. 145 Donder Stadt Galata Sebeu/ X.£ rletts. ſeiner Brüder meggen. 140 ligion/ Gelegenbeit/ vand der ar: plönderung nad cincs Sultang men gefangenen Cbriften Wob Todt. 146 nung dafelbft. 131.132.133.134 Sultan Murats Geburt verdeda Die Siebenrohlaffer. tig. Das XLV. Capitel. Das XLVII. Capitel. Dom Xhardflecken Scutari. 135 Wieder Soltan Rablzeit belt. 147 Robbandeldafelbft. 1351 Des Sult.Speiſen und Trapd. 148 Wodat gros Concilium Anno Chri- Donder Trudſeffen zabl/ Bicidung fti 455.ift gebalren worden, 135) und Beroidung. 143, Lands und Dolds unterfebied 136 Von den Bammetjongen. 149 Berdiluß des Berichte der Stadt Les Tirdirden Beyfers Becob.149 Conftantinopel 137 Derfo meifier und andere tener Wenn Conſtantinopd vom Tårdci Bleidung und Beſoidung, 150 Des 1",'table of contentss',46,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/46
97f04545-318c-4fc8-ba4a-ac9f02210509,Don dem alten Rennplas Bippos,"'animals 25F', 'horses and kindred animals 46C1314'",46,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/46
e5de79b7-79b4-469b-b97a-9f9e5e955432,Don des Tården Lufigárie Sconce Was der Game Cård beiß. 140 und Eißbandel.,'plants vegetation 25G',46,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/46
993c4862-2d77-4849-a78c-7adbeee61efb,Don felaamen Tbiatn aida. ander.,'animals 25F',46,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/46
1729e865-399c-4aec-a9ec-e88162e2fd55,Robbandeldafelbft.,"'animals 25F', 'horses and kindred animals 46C1314'",46,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/46
de21793c-eca5-4c5d-9a32-ed8d0295f44d,"Kegifer des 11. Buck 1 16G 169 160 Des Bultans Narfall, 151 Don des Tården Beampten. jos Apoded.ondårgte zu Conſtant, 152 Der Warda Stand iſt gefehrlich.sos Von den Tardifchen Balbierern. 153 freybeit der Janitfabarn. Gwardi onter des Beyr. Porten.153 tin reyfiger Spabi und Doctor.167 Boffbul. 153 Ein Strebamoglan. 163 Ein Chriften Kind wird ſtatlich beslcs Sultans Trabanten vand las fördert. 1531 deyen. Der Satran braudot tein geborne Bleidung und befoldung der Atrodo Tården zu fein Emptern. 153 moglanen. : 170 Gultan mus ſido alle Woden feben Drſprung der Janitſoaren. 171 laſſen. 154 Airbamoglani ein rnnig fint.178 Sultans Birdenriet. 154 Der Aurobamoglanen Wohnung.173 Das XLVIII. Capitel. Das L. Capitel. Drſachen des Tårdirden' Sugs wt. Von der Tården Xabißtåg. 173 der die Cbriften. 155.156.157.158 Ampt der obriften Sofridter. 173 Wodard Gott zu begårige. 158.159 Manderley ftraffoer åbeltbåter, 173 Worinn der redate Doelſtebr. 160 Beine ordenlisedarffridter.174 Adelidae Gebort ift aude nit zu ver: Straff der Paiſden Månger onnd werffen. Zeugen, 174 Chriften richten nad anſehen der traff der Bnabenro ånder. Perfon. 16 Straff cincs Juden/ fo Chriftum Der Tård befoldet die freinen im geleftert. 175 frted fo wol als im Brteg. 161 falde Zeugen febr breudig. Lo es den Cbriften wider den Tår: Totden Edñen mit fren langen Bara den feble. ten 6elt verdienen. 175 Tården nicht bergbafft 161 Gaſſengeridr. 175 Tårdey nider Doldreid 162 Türden belffen einander gern aus Woromb die Cbriften im Brieg nit Zandbåndeln. 176 fo Voldreid wiederTård. 162 Turcijfer Bapft. 176. Cbriftenbett ift voldreidwann man Türdirder Reicßtag. 176 ibmredyt tout. 162 De Türd belt ſtaff über rechtelmas Teatrland wolabaut, pnd Gewidt. 177 Wie weitConftantinop.von Wie.163 Straff des fallen Gewidrs unnd Tårdcy abel erbaut. 103 Mas. 177 Mangel des Dolds ein Flud. 163 Das LI Capitel Per fer König geſteht nicht/ daß der Donder Türden Triumpb. 177 Tård meditig rey. 163 Das LII. Capitel. Ein Janufdar und Spabi. 164 Onter ſooted der Zudeni Tården und Túrdeildoe Rüfung. 164 Cbriften Religion, 178 Das XLIX.Capitel Curen 174 לו 161 163 1 1 ",'table of contentss',47,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/47
6ff8afe9-825d-45d6-9114-613757f811b8,"Reziſter des 11. Buchs. 191 192 178 197 1 200 200 CATA *** arden Bibel. 178f3« it der beroneidong. Brenntnis von Gott.! 78 Vlamen der Tárckeri. Bekenntnus von Chrifto. Das LVII. Capitel. Don Cbrifti 6cbure/ Leiden vnnd Wann der Tården faften ift/ vnnd Bimmelfabrto 179 derſelben brauto. Die Bibel iſt aud bey den Torde.179 Wie die Tården bey nadt in der Fre Zaßl aller Propbeten. 180 ften Lampen außbenden. 193 Untunffe Mabomets. 180 Bagen und Bundalmofon. 193 Gein anſeben bey Gort. 180 Gute perdoer Tården. 193 Das L111. Capitel. WiedieTàrdé einander gråffen. 194 Innbalt des verflucten Alcorans. Burgweil in der faften. 194.195 180 DA.LV III. Capitel Lågen im Curan. 180 Donden Ordensleuten zu Conftana Xmabomet bekennt/ daß er liege. 181 tinopel. 195.196.197,198 Mabom.Zeugnus von Cbriſto.181 Das LIX. Capitel. Xlcoran beweiſt ein einigen Gott.182 Don der Tården Begräbnufſen, 199 mabomets Lebroon Chrifto. 182 Leidproceß der Türden. Das LIV. Capitel Wtedie Tården ibre Todten beklaa. Don der Tården Gotteſdienft . 18; Bleider der Türcken. gen. 201 Don jbren Betftunden. 184 Tården robeuen fid får Leiner vera Sie ruffen zur Birden. 184 208 Gottebdienft anfſerbalb der Bu gifften Brandbeit. den. 185 Das LX. Capitel. Turdiſchen Weiber vnnd Binder Don der Tårten Bauphaltung und ddrffen nidot in die Birden. 185 Bleidung: Der Cárcen meinang vom Datter Die Türden dårffen eben ſo wolden onfer. 186 Baden im Teutfasen Bof nit bos Zbre Gaffengebet/ vnnd zween En len. 20F 186 Wie die Tärdiroben Weiber ein Ihre Geberden im Gebet vnd Bir. Sanadermard miteinander bala denzier. 187.188 ten. 207 Balten viel någdo Das LV. Capitel . Bleidung der Tårdiroben Waiber, Bon der Tården Predigen. 188.189 202,203.204. Der Türcken Bimmelreide 1891 Bleidung der Männer vnnd Bins Baben bloſſeBabel auffder Cangel. der. 104 Namen der Tårdiſden Weiber Bleis Das LVI. Capitel. band. 204 Don der Türcken Beſoneidung, 190. Gemeiner Janitſbarn und Tården · 191 Geftale 20F gd. 202 190 ",'table of contentss',48,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/48
fa83bf9e-8c3a-4bbb-91d8-024fdac311cd,Bagen und Bundalmofon. 193,"'animals 25F', 'dog 34B11', 'cat 34B12'",48,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/48
a29efae3-7dfe-4e4f-a73d-18a32a6421d4,"Regiſter des II. Buchs. ito 221 222 211 226 226 Geſtalt und Bleidung. 205 Ors Patriarchen ampt."" 220 Das LXI. Capitel. Des Patriard en za Conftantinopel Dorider Tården @cyrai und Bod: einEommen. geiten. 206 Grieden måſſen ein wardt zu jb. Blindtauff Rcukauff. 206 rern Gotteßdienft baben, Bußröftung ibrer Bodezeiten unnd Binder foulen, 211 Beimfabrt. 206,207 Das LXIII. Capitel. Wie die Tárcen Mablzeit balten. Don der Grieden Ebejtand unnd 207 Breud ibrer Hochzeit. Der Tårdifodhen Weiber Muſic.207 Der Braut Somud. 223 Und wie ſie tangen. 208 Tradet der Griechiſchen Weibßbile Türdirobe gemeine Muſic. 208.209 der. 224 Beyrolaffen/ Eberdheidung. 210 Oberfluß vnnd Soffart der Grica Copulation der Tården. doen. 225 Baußrabe der Tårten. au Trade der Griecotroben gemeinen Das LXII. Capitel. Nanner. 225 Don der Grieden Religion und der 3br Rodezeitmal. felben Geiſtlichen Perſonen. 211. Grieden ſeyn Schwelger. Don der GriechenTans. 212.213.215.217 227 Lines Oriedirden Patriardhë Blet: Das LIV. Capitel. onng. 214 Donder Griechen Begräbnus. 228 Der Griechifchen Prieſter Zierde. 215 Das LXV. Capitel. Das tiadermal Cbrifti gebens den Donder armenier Religion und Gota Bindern. teßdienft zu Conſtantinopel . 228. Griechirderdenßleut. 218 Wården im Geiſtlichen Stand, 219 Der Armenir en Weiber Bleidung. 210 230",'table of contentss',49,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/49
7b6d11a8-1469-4525-97b1-aadc12440fb1,Das dritte Buck 3A eine Beſchreibung der Renß von Conftantinopel nach Jeruſalem bißwider in Deutſchland/ ondbar 44.Capitel.,'title',49,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/49
05364b3f-8315-4cee-a24d-5c550e76e680,"Das 1. Capitel. gu/ auffgemadt. 231 232 Wit was gelegenbeit wir an dieſe Das II. Capitel. Reyß kommen/ aud wer mit mir Sind die Daßbrieff auff die Reyes vnnd wie oder wenn wir uns von nado Jeruſalem, 233.234.235.236, Conftantinopel nad Zaufalem! 237 f Dis 216 229. ! 1 ",'table of contentss',49,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/49
4602c8cc-e54c-4339-9f74-3720b7341ce0,"Regiſter des III. Bucha. 242 238 249 239 249 Boifffreud. . 24+ ! 253 Das III. Capitel. Don der Inſel Robis. 143 Shiffrabre our Propontidem.238 Dus einem bölgen Crucifix ift Blue Das IV Çapitel. gefloſſen. 248 Berbreibung des Vero Bellifpon: Ein wundermeſſiges Bild zu Rboa dib. Wir wcir Alexandria von Conftanti Tempelherrn vnnd Jobannitter nas nopel, men diere Inſel ein. Das V. Capitel. Rbodis dom[ ården eingenoma men. 249, Don der Soniftrabrein gemcin. 240 Wie coelt ein Soiffan Taglauffle difffabri von bodis bus gen Alco Das IX. Capitel. weit & big 240 250 fandria. Der Soifffahrt Drſprung. 240 250 Mißbraug of Sdifffahrt. Artb der Souff Das X. Capitel. Soirf& mpier. 242 Befchreibung lipanoriae, 251 Shiffcompaft onno yamen der Wer Alorandriam erbaut bat. 257 Win. 244 243. Ptolemei Pbiladcipbi Hofbaltung Bleywu: if. und Libercy. 252 Wunderba: lide ladung der Stiff Robe Soul gu Blerandria. 144 Evangelift Marcue bat da predigi, Das VI Capitel, 253 Beforeibung Maris Zegaci. 244 Abrdicd Don Alexandria nado Rau Das XI. Capitel. Orr der Stadı Trojam. 245 faidi. 25$ Vrſprung Terrae Sigillarar, 145 Dnſer Compagnia mebrete fido zu Theophrafti Geburtftatt. A. 246 lexandria. Romerr Weinberg. 255 246 Der Orti da 3carus mit fein ge onfet fårnemen gibt bindet ſic. 256 3u Karibibi ankommen. : maitsen Fågeln ins Meer gefal: pnfa fårnemen gibt bindet ſid. 256 len. Rabırlag der Resß balben in pas Do 3obannes die Offenbabrang laeftinam. 256.157 gerdrieben. Das XII. Capitel. 246 Woder Maftid berkompt. 347 Berdorubung des Flug' bil. 257.258 Das VII. Capitel. £ gypten ift Regenlos. 257 Denden Infulis Cycladibno. 2471 Wann wir auffoon Viilum kommen Meerwander gefcbenr Veermen: reyn. roben. 247 Dom Crocodil. Wodas Feuer erftlid erfunden wor; Das XIII Capitel. dema 248 Wieder Zuder in degypten geforen Das VIII. Capitol . wird, 267 Salg / 256 259 1 258 260",'table of contentss',50,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/50
f876280a-4c8b-4c56-a754-e8d69b049a2b,Dus einem bölgen Crucifix ift Blue,"'plant material building material 47G54', 'text-image external'",50,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/50
f482cd84-d0a0-426b-b86b-96f5eb18e15e,Romerr Weinberg.,"'plants vegetation 25G', 'wine 41C711'",50,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/50
94f3e5e5-19ab-4a56-a0cd-735937ef7904,Meerwander gefcbenr Veermen: reyn. roben.,"'animals 25F', 'fabulous animals 25FF'",50,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/50
e5a30150-9bb8-4fad-8712-02c12a593d25,247 Dom Crocodil.,"'animals 25F', 'crocodile 25F43'",50,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/50
5ab19b8e-1823-4999-af9e-219e7aea99ff,248 Wieder Zuder in degypten geforen,'plants vegetation 25G',50,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/50
0df1befd-31fb-45be-9a79-159612ef2740,"Regiſter des 111. Bucho. 261 261 262 266 280 Salg wird vom Ice gomabral: des Ritterordens. 280.181 da. Das XXIV.Capitel. Wald von Dattelbäumten. Øst Outrelbolg weidot keiner Laft Beforeibung Joppe vnd was rnng 282 Bola gar theuer. da begegnet iſt. DAS XIV.Capitel. Do 3 nas ift perfdlungen wora den. 283 Bon Gebeuren in degrpren. Das XV. Capitel. Berftenbrode gereben/ wicin Łoana gelio fteben. 281 Don Cameda 204,265 Dnker eigen Gwardi griff unsMdr Das XVI. Capitel. drif ber weis an. 283 Don von Sprade in degypten.365. Das XXV.Capitel. Das XVII. Capitel. Don Zeppen weg zogen. Donbc mina in Carday. Dom Gleid und åntunfft gen Rama. 167 Das XVNÍ. Capitel. 285 Der Hegypter artbl Sitten Trade Beforeibung der Stadt Ramaons / ibren Jawohnern. 280 ono Gbgdoterey. 268.269,270,275.0es Ritters S, Görgen Begrába 171 nue. Das XIXCapitcl. Wobnung der Laden Gottes.. 186 Derglad ung der Jfracliurden oder Jüdiſchen alten Bleidang gegen Das XXVI. Capitel. der jeaigen Egypter Tradt. 273 Don dem Arabirden Belcyd. 180 Das XX. Capitel. Qurd Morden kommen die Arabee 286 Don den Mumien in degrp ten/ dan za boben mptern. geddrrtcu codten Menfoncdr: Wiedke draber Lormen maden. 287 Pern. 274.27$ Das XXVII. Capitel. Das XX1. Capitel. Dnfer Ankunffe gen Jerujalem. 187 Schifffabıtaus Egypten in Paleſti- Cbriften ddrffen Kein Waffen in die nami, 276 Stadt tragen. 282 Delphin feyn Wafferpropheten. 277 Unſer Logiament in Jeruſalem. 287 fliegende firdo gefieben/ vnnd groſſe Das XXVII. Capitel. SoldErdten. 278 Dom Patriardhen zu Jeruſaicm. 188. Das XXII. Capitel Jo paleſtinam angelendi/ vnnd wie; Das XXIX. Capitel: vnns zween Sdnappbanich mit Wie wir vnnd nad langem Rabta roagen mitgefabré, 278.279,280 rolag ausredeten/ als wir zu Jea Das XXIII Capitel. rufalem communicion folten, 289 Beforbung Prolomaidis pund do weight 290 ",'table of contentss',51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
ef4113f6-b883-427c-a219-d68342f5a2bf,Wald von Dattelbäumten.,'plants vegetation 25G',51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
5e11508a-3339-44e9-afa9-d2f9ad8bc90a,Øst Outrelbolg weidot keiner Laft Beforeibung Joppe vnd was rnng 282 Bola gar theuer.,"'plants vegetation 25G', 'plant material building material 47G54'",51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
9cd4bf04-f2c7-442b-9e05-ce0d020ddc1c,Das XV. Capitel. Berftenbrode gereben/ wicin Łoana gelio fteben.,'plants vegetation 25G',51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
5039227b-aba8-49eb-96e0-3dc5f52355f6,Don Cameda,"'animals 25F', 'camel 25F24'",51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
9f2ae5c9-8ca8-4cfd-b7be-d384d97fc4b0,Delphin feyn Wafferpropheten.,"'animals 25F', 'swimming mammal 25F27'",51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
d94d145f-8fe1-4482-b1ff-634bf7ac2291,fliegende firdo gefieben/,"'animals 25F', 'fishes 25F6'",51,Reisebeschreibung Deutschland und Gebäude Völker Gebräuche Gottesdienst Item Türkischen unterschiedlichen,Z105572305,1033DEFA,https://api.onb.ac.at/iiif/presentation/v3/manifest/1033DEFA,https://viewer.onb.ac.at/1033DEFA/51
